Firstname, Lastname, Date, WorkingHours
Emily, Moore, 2024-08-18, 5.8750
Alex, Brown, 2024-08-31, 7.7003
Alex, Brown, 2024-08-30, 2.4142
Alex, Brown, 2024-08-29, 8.7681
Alex, Brown, 2024-08-28, 1.7872
Alex, Brown, 2024-08-27, 5.7011
Alex, Brown, 2024-08-26, 6.5314
Alex, Brown, 2024-08-25, 2.4492
Alex, Brown, 2024-08-24, 0.2803
Alex, Brown, 2024-08-23, 6.3647
Alex, Brown, 2024-08-22, 4.7817
Alex, Brown, 2024-08-21, 5.8431
Alex, Brown, 2024-08-20, 6.8861
Alex, Brown, 2024-08-19, 0.3519
Alex, Brown, 2024-08-18, 8.4881
Daniel, Miller, 2024-08-31, 3.4525
Daniel, Miller, 2024-08-30, 6.8108
Daniel, Miller, 2024-08-29, 3.2550
Daniel, Miller, 2024-08-28, 0.1917
Daniel, Miller, 2024-08-27, 0.5317
Daniel, Miller, 2024-08-26, 4.8669
Daniel, Miller, 2024-08-25, 4.4639
Daniel, Miller, 2024-08-24, 0.3956
Daniel, Miller, 2024-08-23, 0.9017
Daniel, Miller, 2024-08-22, 1.9931
Daniel, Miller, 2024-08-21, 6.5578
Daniel, Miller, 2024-08-20, 3.5469
Daniel, Miller, 2024-08-19, 4.8667
Daniel, Miller, 2024-08-18, 0.1083
Firicel, Taylor, 2024-08-31, 5.5200
Firicel, Taylor, 2024-08-30, 8.7789
Firicel, Taylor, 2024-08-29, 7.0811
Firicel, Taylor, 2024-08-28, 2.7814
Firicel, Taylor, 2024-08-27, 0.1867
Firicel, Taylor, 2024-08-26, 1.7014
Firicel, Taylor, 2024-08-25, 3.8686
Firicel, Taylor, 2024-08-24, 2.7519
Firicel, Taylor, 2024-08-23, 6.4836
Firicel, Taylor, 2024-08-22, 8.6097
Firicel, Taylor, 2024-08-21, 3.8997
Firicel, Taylor, 2024-08-20, 7.9214
Firicel, Taylor, 2024-08-19, 8.6925
Firicel, Taylor, 2024-08-18, 6.7122
Sarah, Firea, 2024-08-31, 3.6642
Sarah, Firea, 2024-08-30, 2.4786
Sarah, Firea, 2024-08-29, 1.7928
Sarah, Firea, 2024-08-28, 0.2514
Sarah, Firea, 2024-08-27, 1.9342
Sarah, Firea, 2024-08-26, 0.1114
Sarah, Firea, 2024-08-25, 4.4378
Sarah, Firea, 2024-08-24, 4.7936
Sarah, Firea, 2024-08-23, 0.7758
Sarah, Firea, 2024-08-22, 3.5656
Sarah, Firea, 2024-08-21, 4.8167
Sarah, Firea, 2024-08-20, 2.2386
Sarah, Firea, 2024-08-19, 4.1086
Sarah, Firea, 2024-08-18, 5.3006
Sophia, Wilson, 2024-08-31, 0.2733
Sophia, Wilson, 2024-08-30, 5.9667
Sophia, Wilson, 2024-08-29, 2.6642
Sophia, Wilson, 2024-08-28, 0.1681
Sophia, Wilson, 2024-08-27, 5.8417
Sophia, Wilson, 2024-08-26, 6.8081
Sophia, Wilson, 2024-08-25, 4.9875
Sophia, Wilson, 2024-08-24, 2.0125
Sophia, Wilson, 2024-08-23, 6.5839
Sophia, Wilson, 2024-08-22, 0.3700
Sophia, Wilson, 2024-08-21, 1.7072
Sophia, Wilson, 2024-08-20, 0.7803
Sophia, Wilson, 2024-08-19, 5.9714
Sophia, Wilson, 2024-08-18, 1.2056
Miha, Carutasu, 2024-08-31, 6.9728
Miha, Carutasu, 2024-08-30, 5.3750
Miha, Carutasu, 2024-08-29, 3.9189
Miha, Carutasu, 2024-08-28, 0.8350
Miha, Carutasu, 2024-08-27, 7.4881
Miha, Carutasu, 2024-08-26, 0.0014
Miha, Carutasu, 2024-08-25, 3.8039
Miha, Carutasu, 2024-08-24, 3.0181
Miha, Carutasu, 2024-08-23, 1.7358
Miha, Carutasu, 2024-08-22, 0.6294
Miha, Carutasu, 2024-08-21, 8.2247
Miha, Carutasu, 2024-08-20, 4.2044
Miha, Carutasu, 2024-08-19, 1.4764
Miha, Carutasu, 2024-08-18, 5.5078
Michael, Moore, 2024-08-31, 7.3586
Michael, Moore, 2024-08-30, 0.1694
Michael, Moore, 2024-08-29, 5.4275
Michael, Moore, 2024-08-28, 3.2747
Michael, Moore, 2024-08-27, 3.8106
Michael, Moore, 2024-08-26, 4.5983
Michael, Moore, 2024-08-25, 2.6136
Michael, Moore, 2024-08-24, 0.9642
Michael, Moore, 2024-08-23, 4.5808
Michael, Moore, 2024-08-22, 5.9425
Michael, Moore, 2024-08-21, 0.0836
Michael, Moore, 2024-08-20, 8.0494
Michael, Moore, 2024-08-19, 8.8231
Michael, Moore, 2024-08-18, 8.4994
John, Silca, 2024-08-31, 7.9642
John, Silca, 2024-08-30, 2.9492
John, Silca, 2024-08-29, 3.7881
John, Silca, 2024-08-28, 6.4036
John, Silca, 2024-08-27, 8.0775
John, Silca, 2024-08-26, 4.6722
John, Silca, 2024-08-25, 5.4717
John, Silca, 2024-08-24, 6.7417
John, Silca, 2024-08-23, 1.9517
John, Silca, 2024-08-22, 0.1897
John, Silca, 2024-08-21, 3.6117
John, Silca, 2024-08-20, 0.9011
John, Silca, 2024-08-19, 2.6667
John, Silca, 2024-08-18, 3.4953
Cristi, Taylor, 2024-08-31, 5.7100
Cristi, Taylor, 2024-08-30, 3.0658
Cristi, Taylor, 2024-08-29, 3.9244
Cristi, Taylor, 2024-08-28, 1.0375
Cristi, Taylor, 2024-08-27, 0.7533
Cristi, Taylor, 2024-08-26, 4.1528
Cristi, Taylor, 2024-08-25, 4.5114
Cristi, Taylor, 2024-08-24, 5.7228
Cristi, Taylor, 2024-08-23, 4.9469
Cristi, Taylor, 2024-08-22, 3.9089
Cristi, Taylor, 2024-08-21, 6.6514
Cristi, Taylor, 2024-08-20, 4.2783
Cristi, Taylor, 2024-08-19, 2.0725
Cristi, Taylor, 2024-08-18, 1.0369
Florin, Smith, 2024-08-31, 0.1850
Florin, Smith, 2024-08-30, 7.0503
Florin, Smith, 2024-08-29, 5.7025
Florin, Smith, 2024-08-28, 3.3819
Florin, Smith, 2024-08-27, 0.1928
Florin, Smith, 2024-08-26, 5.3719
Florin, Smith, 2024-08-25, 3.7164
Florin, Smith, 2024-08-24, 1.8411
Florin, Smith, 2024-08-23, 3.0611
Florin, Smith, 2024-08-22, 1.8306
Florin, Smith, 2024-08-21, 2.7381
Florin, Smith, 2024-08-20, 6.5219
Florin, Smith, 2024-08-19, 4.9517
Florin, Smith, 2024-08-18, 5.4950
Dani, Popescu, 2024-08-31, 2.8961
Dani, Popescu, 2024-08-30, 2.4525
Dani, Popescu, 2024-08-29, 1.8769
Dani, Popescu, 2024-08-28, 6.6033
Dani, Popescu, 2024-08-27, 2.2589
Dani, Popescu, 2024-08-26, 7.1111
Dani, Popescu, 2024-08-25, 3.3800
Dani, Popescu, 2024-08-24, 2.0969
Dani, Popescu, 2024-08-23, 5.7989
Dani, Popescu, 2024-08-22, 3.6242
Dani, Popescu, 2024-08-21, 1.2642
Dani, Popescu, 2024-08-20, 2.7319
Dani, Popescu, 2024-08-19, 6.0117
Dani, Popescu, 2024-08-18, 0.9422
John, Smith, 2024-08-31, 3.4189
John, Smith, 2024-08-30, 6.7850
John, Smith, 2024-08-29, 2.8192
John, Smith, 2024-08-28, 6.9414
John, Smith, 2024-08-27, 5.4536
John, Smith, 2024-08-26, 7.0736
John, Smith, 2024-08-25, 0.6819
John, Smith, 2024-08-24, 6.1244
John, Smith, 2024-08-23, 8.1356
John, Smith, 2024-08-22, 0.5017
John, Smith, 2024-08-21, 7.4844
John, Smith, 2024-08-20, 5.7475
John, Smith, 2024-08-19, 5.3153
John, Smith, 2024-08-18, 1.1883
Sarah, Moore, 2024-08-31, 5.8061
Sarah, Moore, 2024-08-30, 5.0292
Sarah, Moore, 2024-08-29, 5.3147
Sarah, Moore, 2024-08-28, 5.7864
Sarah, Moore, 2024-08-27, 1.6897
Sarah, Moore, 2024-08-26, 3.3467
Sarah, Moore, 2024-08-25, 5.7431
Sarah, Moore, 2024-08-24, 7.8839
Sarah, Moore, 2024-08-23, 0.8775
Sarah, Moore, 2024-08-22, 4.5158
Sarah, Moore, 2024-08-21, 4.6158
Sarah, Moore, 2024-08-20, 4.3436
Sarah, Moore, 2024-08-19, 7.9194
Sarah, Moore, 2024-08-18, 6.5194
Ion, Carutasu, 2024-08-31, 3.6881
Ion, Carutasu, 2024-08-30, 0.8125
Ion, Carutasu, 2024-08-29, 5.0994
Ion, Carutasu, 2024-08-28, 2.5703
Ion, Carutasu, 2024-08-27, 5.3417
Ion, Carutasu, 2024-08-26, 8.0169
Ion, Carutasu, 2024-08-25, 5.3561
Ion, Carutasu, 2024-08-24, 4.6133
Ion, Carutasu, 2024-08-23, 6.9608
Ion, Carutasu, 2024-08-22, 6.7481
Ion, Carutasu, 2024-08-21, 0.7583
Ion, Carutasu, 2024-08-20, 2.3081
Ion, Carutasu, 2024-08-19, 2.2608
Ion, Carutasu, 2024-08-18, 6.2883
Firicel, Brown, 2024-08-31, 7.2906
Firicel, Brown, 2024-08-30, 11.0498
Firicel, Brown, 2024-08-29, 6.5170
Firicel, Brown, 2024-08-28, 10.4300
Firicel, Brown, 2024-08-27, 6.4681
Firicel, Brown, 2024-08-26, 8.8492
Firicel, Brown, 2024-08-25, 6.1880
Firicel, Brown, 2024-08-24, 4.8017
Firicel, Brown, 2024-08-23, 10.7566
Firicel, Brown, 2024-08-22, 9.2267
Firicel, Brown, 2024-08-21, 2.1511
Firicel, Brown, 2024-08-20, 11.0153
Firicel, Brown, 2024-08-19, 6.8887
Firicel, Brown, 2024-08-18, 11.9186
Maria, Ignat, 2024-08-31, 3.9903
Maria, Ignat, 2024-08-30, 2.9067
Maria, Ignat, 2024-08-29, 2.8331
Maria, Ignat, 2024-08-28, 8.2197
Maria, Ignat, 2024-08-27, 6.4725
Maria, Ignat, 2024-08-26, 0.5900
Maria, Ignat, 2024-08-25, 0.3619
Maria, Ignat, 2024-08-24, 0.5786
Maria, Ignat, 2024-08-23, 4.2228
Maria, Ignat, 2024-08-22, 2.2397
Maria, Ignat, 2024-08-21, 3.9878
Maria, Ignat, 2024-08-20, 6.6475
Maria, Ignat, 2024-08-19, 0.3008
Maria, Ignat, 2024-08-18, 1.3025
Michael, Taylor, 2024-08-31, 5.8875
Michael, Taylor, 2024-08-30, 4.3514
Michael, Taylor, 2024-08-29, 5.3917
Michael, Taylor, 2024-08-28, 5.1114
Michael, Taylor, 2024-08-27, 7.6636
Michael, Taylor, 2024-08-26, 6.9983
Michael, Taylor, 2024-08-25, 2.9578
Michael, Taylor, 2024-08-24, 5.5042
Michael, Taylor, 2024-08-23, 0.7867
Michael, Taylor, 2024-08-22, 7.0558
Michael, Taylor, 2024-08-21, 2.0139
Michael, Taylor, 2024-08-20, 6.1353
Michael, Taylor, 2024-08-19, 4.9644
Michael, Taylor, 2024-08-18, 4.2767
Miha, Miller, 2024-08-31, 5.0400
Miha, Miller, 2024-08-30, 3.7200
Miha, Miller, 2024-08-29, 0.0494
Miha, Miller, 2024-08-28, 7.2303
Miha, Miller, 2024-08-27, 6.0500
Miha, Miller, 2024-08-26, 6.1406
Miha, Miller, 2024-08-25, 4.5525
Miha, Miller, 2024-08-24, 0.9928
Miha, Miller, 2024-08-23, 4.4208
Miha, Miller, 2024-08-22, 4.8719
Miha, Miller, 2024-08-21, 1.9778
Miha, Miller, 2024-08-20, 6.7453
Miha, Miller, 2024-08-19, 2.7086
Miha, Miller, 2024-08-18, 6.7311
Miha, Popescu, 2024-08-31, 2.8972
Miha, Popescu, 2024-08-30, 2.1447
Miha, Popescu, 2024-08-29, 7.2364
Miha, Popescu, 2024-08-28, 4.4856
Miha, Popescu, 2024-08-27, 2.2381
Miha, Popescu, 2024-08-26, 4.0819
Miha, Popescu, 2024-08-25, 0.4372
Miha, Popescu, 2024-08-24, 6.9178
Miha, Popescu, 2024-08-23, 4.0567
Miha, Popescu, 2024-08-22, 3.2664
Miha, Popescu, 2024-08-21, 0.9894
Miha, Popescu, 2024-08-20, 1.8175
Miha, Popescu, 2024-08-19, 6.6750
Miha, Popescu, 2024-08-18, 1.6939
Olivia, Taylor, 2024-08-31, 5.1050
Olivia, Taylor, 2024-08-30, 6.9872
Olivia, Taylor, 2024-08-29, 4.5989
Olivia, Taylor, 2024-08-28, 8.8378
Olivia, Taylor, 2024-08-27, 7.5675
Olivia, Taylor, 2024-08-26, 3.0556
Olivia, Taylor, 2024-08-25, 2.6875
Olivia, Taylor, 2024-08-24, 1.8983
Olivia, Taylor, 2024-08-23, 6.6381
Olivia, Taylor, 2024-08-22, 7.9311
Olivia, Taylor, 2024-08-21, 4.6164
Olivia, Taylor, 2024-08-20, 2.4386
Olivia, Taylor, 2024-08-19, 5.3344
Olivia, Taylor, 2024-08-18, 6.4611
Michael, Firea, 2024-08-31, 6.4944
Michael, Firea, 2024-08-30, 0.8325
Michael, Firea, 2024-08-29, 2.7333
Michael, Firea, 2024-08-28, 5.2175
Michael, Firea, 2024-08-27, 1.7394
Michael, Firea, 2024-08-26, 6.6025
Michael, Firea, 2024-08-25, 2.2097
Michael, Firea, 2024-08-24, 5.7317
Michael, Firea, 2024-08-23, 1.8922
Michael, Firea, 2024-08-22, 7.3375
Michael, Firea, 2024-08-21, 0.7864
Michael, Firea, 2024-08-20, 7.3761
Michael, Firea, 2024-08-19, 0.6072
Michael, Firea, 2024-08-18, 6.2525
Sarah, Williams, 2024-08-31, 2.6233
Sarah, Williams, 2024-08-30, 4.4547
Sarah, Williams, 2024-08-29, 3.5047
Sarah, Williams, 2024-08-28, 2.2106
Sarah, Williams, 2024-08-27, 6.8656
Sarah, Williams, 2024-08-26, 3.8744
Sarah, Williams, 2024-08-25, 0.9847
Sarah, Williams, 2024-08-24, 2.0589
Sarah, Williams, 2024-08-23, 7.3019
Sarah, Williams, 2024-08-22, 6.8122
Sarah, Williams, 2024-08-21, 1.8458
Sarah, Williams, 2024-08-20, 3.7583
Sarah, Williams, 2024-08-19, 0.4472
Sarah, Williams, 2024-08-18, 6.5456
Olivia, Smith, 2024-08-31, 2.7364
Olivia, Smith, 2024-08-30, 0.0047
Olivia, Smith, 2024-08-29, 3.0072
Olivia, Smith, 2024-08-28, 7.6614
Olivia, Smith, 2024-08-27, 0.2997
Olivia, Smith, 2024-08-26, 0.7836
Olivia, Smith, 2024-08-25, 6.8264
Olivia, Smith, 2024-08-24, 3.8294
Olivia, Smith, 2024-08-23, 3.5878
Olivia, Smith, 2024-08-22, 0.0089
Olivia, Smith, 2024-08-21, 0.0214
Olivia, Smith, 2024-08-20, 8.7772
Olivia, Smith, 2024-08-19, 0.3297
Olivia, Smith, 2024-08-18, 2.7022
Dani, Silca, 2024-08-31, 6.4719
Dani, Silca, 2024-08-30, 6.1753
Dani, Silca, 2024-08-29, 1.6536
Dani, Silca, 2024-08-28, 6.2400
Dani, Silca, 2024-08-27, 2.5006
Dani, Silca, 2024-08-26, 1.2994
Dani, Silca, 2024-08-25, 6.1056
Dani, Silca, 2024-08-24, 6.9008
Dani, Silca, 2024-08-23, 0.3458
Dani, Silca, 2024-08-22, 1.8842
Dani, Silca, 2024-08-21, 3.7011
Dani, Silca, 2024-08-20, 4.3411
Dani, Silca, 2024-08-19, 7.6672
Dani, Silca, 2024-08-18, 0.2833
